Product Name                          	 Date      	 Vehicle No.     	 Qty.            	 Rate      	 Amount
Diesel                                	 07/04/2024	 1914            	 62              	 90.33     	 5600.00
Diesel                                	 07/04/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 09/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 09/04/2024	 9931            	 227             	 90.33     	 20505.00
TRANSFLUID A - 1Ltr                   	 09/04/2024	 9931            	 1               	 360.00    	 360.00
Diesel                                	 09/04/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 10/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 11/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 11/04/2024	 9931            	 235             	 90.33     	 21228.00
Diesel                                	 12/04/2024	 1914            	 216             	 90.33     	 19511.00
Diesel                                	 13/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 14/04/2024	 1502            	 130             	 90.33     	 11743.00
Diesel                                	 15/04/2024	 1914            	 231             	 90.33     	 20866.00
IOC CLEARBLUE  - 20Ltr                	 15/04/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 15/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 16/04/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 16/04/2024	 9931            	 214             	 90.33     	 19331.00
Diesel                                	 17/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 17/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 18/04/2024	 9931            	 223             	 90.33     	 20144.00
Diesel                                	 18/04/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 19/04/2024	 1914            	 208             	 90.33     	 18789.00
IOC CLEARBLUE  - 20Ltr                	 19/04/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 19/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 20/04/2024	 1502            	 195             	 90.33     	 17614.00
Diesel                                	 20/04/2024	 9931            	 225             	 90.33     	 20324.00
Diesel                                	 21/04/2024	 9149            	 84              	 90.33     	 7588.00
Diesel                                	 21/04/2024	 1914            	 78              	 90.33     	 7046.00
IOC CLEARBLUE  - 10Ltr                	 22/04/2024	 1502            	 1               	 650.00    	 650.00
Diesel                                	 22/04/2024	 1502            	 195             	 90.33     	 17614.00
Diesel                                	 22/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 22/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 22/04/2024	 9931            	 231             	 90.33     	 20866.00
Diesel                                	 23/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 24/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 24/04/2024	 1502            	 221             	 90.33     	 19963.00
IOC CLEARBLUE  - 20Ltr                	 24/04/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 24/04/2024	 9931            	 226             	 90.33     	 20415.00
Diesel                                	 25/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 26/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 27/04/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 27/04/2024	 9931            	 227.9           	 90.33     	 20586.00
Diesel                                	 28/04/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 28/04/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 29/04/2024	 1502            	 221             	 90.33     	 19963.00
IOC CLEARBLUE  - 20Ltr                	 29/04/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 29/04/2024	 9931            	 226             	 90.33     	 20415.00
Diesel                                	 01/05/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 01/05/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 01/05/2024	 9931            	 159             	 90.33     	 14362.00
Diesel                                	 01/05/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 03/05/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 04/05/2024	 9931            	 229             	 90.33     	 20686.00
Diesel                                	 04/05/2024	 1502            	 221             	 90.33     	 19963.00
IOC CLEARBLUE  - 20Ltr                	 04/05/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 06/05/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 06/05/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 06/05/2024	 9931            	 227             	 90.33     	 20505.00
Diesel                                	 06/05/2024	 1914            	 169             	 90.33     	 15266.00
Diesel                                	 08/05/2024	 1502            	 221             	 90.33     	 19963.00
IOC CLEARBLUE  - 20Ltr                	 08/05/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 08/05/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 08/05/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 09/05/2024	 9931            	 226.02          	 90.33     	 20416.00
Diesel                                	 10/05/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 10/05/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 11/05/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 11/05/2024	 9931            	 227             	 90.33     	 20505.00
Diesel                                	 12/05/2024	 1502            	 130             	 90.33     	 11743.00
IOC CLEARBLUE  - 20Ltr                	 12/05/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 12/05/2024	 9149            	 112             	 90.33     	 10117.00
Diesel                                	 14/05/2024	 9931            	 227             	 90.33     	 20505.00
Diesel                                	 15/05/2024	 1914            	 208             	 90.33     	 18789.00
Diesel                                	 15/05/2024	 1502            	 221             	 90.33     	 19963.00
Diesel                                	 15/05/2024	 9149            	 210             	 90.33     	 18969.00
Diesel                                	 16/05/2024	 9931            	 226             	 90.44     	 20439.00
IOC CLEARBLUE  - 20Ltr                	 17/05/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 17/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 17/05/2024	 9149            	 140             	 90.44     	 12662.00
Diesel                                	 17/05/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 19/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 19/05/2024	 9931            	 226.01          	 90.44     	 20440.00
Diesel                                	 19/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 20/05/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 21/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 21/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 22/05/2024	 9931            	 227             	 90.44     	 20530.00
Diesel                                	 22/05/2024	 1502            	 195             	 90.44     	 17636.00
IOC CLEARBLUE  - 20Ltr                	 22/05/2024	 1502            	 1               	 1400.00   	 1400.00
Diesel                                	 24/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 24/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 24/05/2024	 9931            	 70              	 90.44     	 6331.00
Diesel                                	 25/05/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 25/05/2024	 9267            	 41              	 90.44     	 3708.00
Diesel                                	 26/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 26/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 26/05/2024	 9931            	 226             	 90.44     	 20439.00
Diesel                                	 27/05/2024	 1502            	 221             	 90.44     	 19987.00
IOC CLEARBLUE  - 20Ltr                	 27/05/2024	 1502            	 1               	 1400.00   	 1400.00
Diesel                                	 28/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 28/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 28/05/2024	 9931            	 227             	 90.44     	 20530.00
Diesel                                	 29/05/2024	 1502            	 221             	 90.44     	 19987.00
IOC CLEARBLUE  - 20Ltr                	 29/05/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 30/05/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 30/05/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 31/05/2024	 9931            	 227.08          	 90.44     	 20537.00
Diesel                                	 01/06/2024	 9149            	 210             	 90.44     	 18992.00
Diesel                                	 01/06/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 02/06/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 02/06/2024	 9931            	 56              	 90.44     	 5065.00
Diesel                                	 03/06/2024	 1914            	 91              	 90.44     	 8230.00
Diesel                                	 04/06/2024	 1502            	 221             	 90.44     	 19987.00
IOC CLEARBLUE  - 20Ltr                	 04/06/2024	 1502            	 1               	 1400.00   	 1400.00
Diesel                                	 04/06/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 05/06/2024	 9149            	 154             	 90.44     	 13928.00
Diesel                                	 06/06/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 06/06/2024	 1502            	 65              	 90.44     	 5879.00
Diesel                                	 07/06/2024	 9931            	 226.01          	 90.44     	 20440.00
Diesel                                	 09/06/2024	 9267            	 39.45           	 90.44     	 3568.00
Diesel                                	 10/06/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 10/06/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 12/06/2024	 1914            	 208             	 90.44     	 18812.00
Diesel                                	 13/06/2024	 1502            	 221             	 90.44     	 19987.00
Diesel                                	 13/06/2024	 9931            	 225             	 90.44     	 20349.00
Diesel                                	 14/06/2024	 1914            	 208             	 90.44     	 18812.00
IOC CLEARBLUE  - 10Ltr                	 17/06/2024	 1502            	 1               	 700.00    	 700.00
Diesel                                	 22/06/2024	 1502            	 20              	 90.44     	 1809.00
Diesel                                	 07/07/2024	 1502            	 23              	 90.44     	 2080.00
Diesel                                	 29/10/2024	 1914            	 130             	 90.44     	 11757.00
Diesel                                	 29/10/2024	 5965            	 182             	 90.44     	 16460.00
Diesel                                	 29/10/2024	 0999            	 196             	 90.44     	 17726.00
Diesel                                	 29/10/2024	 1502            	 195             	 90.44     	 17636.00
Diesel                                	 30/10/2024	 9931            	 98              	 90.50     	 8869.00
IOC CLEARBLUE  - 20Ltr                	 07/11/2024	 1502            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 12/11/2024	 5965            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 12/11/2024	 1502            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 18/11/2024	 1502            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 23/11/2024	 1502            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 28/11/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 01/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 01/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 01/12/2024	 1502            	 218             	 90.50     	 19729.00
IOC CLEARBLUE  - 20Ltr                	 01/12/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 01/12/2024	 0999            	 98              	 90.50     	 8869.00
Diesel                                	 02/12/2024	 9931            	 112             	 90.50     	 10136.00
Diesel                                	 03/12/2024	 0999            	 20              	 90.50     	 1810.00
Diesel                                	 03/12/2024	 1914            	 130             	 90.50     	 11765.00
Diesel                                	 03/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 04/12/2024	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 04/12/2024	 1914            	 75              	 90.50     	 6788.00
Diesel                                	 04/12/2024	 0999            	 245             	 90.50     	 22173.00
Diesel                                	 04/12/2024	 9931            	 56              	 90.50     	 5068.00
Diesel                                	 05/12/2024	 9931            	 236             	 90.50     	 21358.00
Diesel                                	 05/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 05/12/2024	 9149            	 210             	 90.50     	 19005.00
IOC CLEARBLUE  - 20Ltr                	 06/12/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 06/12/2024	 1502            	 221             	 90.50     	 20001.00
Diesel                                	 06/12/2024	 0999            	 220             	 90.50     	 19910.00
Diesel                                	 07/12/2024	 9149            	 70              	 90.50     	 6335.00
Diesel                                	 07/12/2024	 9931            	 184.51          	 90.50     	 16698.00
Diesel                                	 08/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 09/12/2024	 9149            	 168             	 90.50     	 15204.00
Diesel                                	 09/12/2024	 0999            	 243             	 90.50     	 21992.00
Diesel                                	 09/12/2024	 1502            	 65              	 90.50     	 5883.00
Diesel                                	 10/12/2024	 9931            	 240.01          	 90.50     	 21721.00
Diesel                                	 11/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 11/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 11/12/2024	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 12/12/2024	 9931            	 23              	 90.50     	 2082.00
Diesel                                	 12/12/2024	 1502            	 75              	 90.50     	 6788.00
Diesel                                	 13/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 13/12/2024	 1914            	 208             	 90.50     	 18824.00
IOC CLEARBLUE  - 20Ltr                	 13/12/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 14/12/2024	 9931            	 225             	 90.50     	 20363.00
Diesel                                	 15/12/2024	 1914            	 101             	 90.50     	 9141.00
Diesel                                	 15/12/2024	 9149            	 84              	 90.50     	 7602.00
Diesel                                	 15/12/2024	 1502            	 65              	 90.50     	 5883.00
Diesel                                	 16/12/2024	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 16/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 17/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 17/12/2024	 9267            	 41.35           	 90.50     	 3742.00
Diesel                                	 18/12/2024	 9931            	 239             	 90.50     	 21630.00
Diesel                                	 19/12/2024	 1502            	 195             	 90.50     	 17648.00
IOC CLEARBLUE  - 20Ltr                	 19/12/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 19/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 20/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 21/12/2024	 9931            	 239             	 90.50     	 21630.00
Diesel                                	 21/12/2024	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 21/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 22/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 23/12/2024	 1502            	 70              	 90.50     	 6335.00
Diesel                                	 23/12/2024	 1502            	 65              	 90.50     	 5883.00
Diesel                                	 24/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 24/12/2024	 0999            	 214.88          	 90.50     	 19447.00
Diesel                                	 24/12/2024	 5965            	 23              	 90.50     	 2082.00
Diesel                                	 24/12/2024	 9931            	 158.63          	 90.50     	 14356.00
Diesel                                	 25/12/2024	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 25/12/2024	 1502            	 195             	 90.50     	 17648.00
IOC CLEARBLUE  - 20Ltr                	 25/12/2024	 1502            	 1               	 1300.00   	 1300.00
Diesel                                	 27/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 27/12/2024	 9931            	 239.01          	 90.50     	 21630.00
Diesel                                	 27/12/2024	 0999            	 218.01          	 90.50     	 19730.00
Diesel                                	 27/12/2024	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 28/12/2024	 1914            	 23              	 90.50     	 2082.00
Diesel                                	 28/12/2024	 1914            	 223             	 90.50     	 20182.00
Diesel                                	 30/12/2024	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 31/12/2024	 9931            	 84              	 90.50     	 7602.00
Diesel                                	 01/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 01/01/2025	 0999            	 23              	 90.50     	 2082.00
Diesel                                	 01/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 02/01/2025	 0999            	 231.69          	 90.50     	 20968.00
Diesel                                	 02/01/2025	 1502            	 110             	 90.50     	 9955.00
Diesel                                	 02/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 03/01/2025	 9931            	 23              	 90.50     	 2082.00
Diesel                                	 03/01/2025	 9267            	 40.64           	 90.50     	 3678.00
Diesel                                	 04/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 04/01/2025	 0999            	 239             	 90.50     	 21630.00
Diesel                                	 04/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 04/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 07/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 07/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 07/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 08/01/2025	 9191            	 60              	 90.50     	 5430.00
Diesel                                	 09/01/2025	 9931            	 248             	 90.50     	 22444.00
Diesel                                	 09/01/2025	 1502            	 221             	 90.50     	 20001.00
Diesel                                	 10/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 10/01/2025	 0999            	 199             	 90.50     	 18010.00
Diesel                                	 10/01/2025	 9149            	 28              	 90.50     	 2534.00
Diesel                                	 10/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 11/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 11/01/2025	 9931            	 230.01          	 90.50     	 20816.00
Diesel                                	 12/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 12/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 13/01/2025	 0999            	 77.01           	 90.50     	 6969.00
Diesel                                	 14/01/2025	 1502            	 218             	 90.50     	 19729.00
Diesel                                	 15/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 15/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 17/01/2025	 0999            	 220             	 90.50     	 19910.00
Diesel                                	 17/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 17/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 17/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 18/01/2025	 1914            	 101             	 90.50     	 9141.00
Diesel                                	 19/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 19/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 21/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 21/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 22/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 23/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 24/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 24/01/2025	 1502            	 135             	 90.50     	 12218.00
Diesel                                	 26/01/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 26/01/2025	 9931            	 106             	 90.50     	 9593.00
Diesel                                	 26/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 28/01/2025	 1914            	 200             	 90.50     	 18100.00
Diesel                                	 28/01/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 29/01/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 29/01/2025	 9931            	 243             	 90.50     	 21992.00
Diesel                                	 01/02/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 01/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 01/02/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 02/02/2025	 9931            	 224.01          	 90.50     	 20273.00
Diesel                                	 03/02/2025	 1502            	 166             	 90.50     	 15023.00
Diesel                                	 04/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 04/02/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 05/02/2025	 9931            	 23              	 90.50     	 2082.00
Diesel                                	 05/02/2025	 0999            	 251             	 90.50     	 22716.00
Diesel                                	 05/02/2025	 0999            	 75.4            	 90.50     	 6824.00
Diesel                                	 05/02/2025	 9931            	 214             	 90.50     	 19367.00
Diesel                                	 06/02/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 07/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 07/02/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 08/02/2025	 1914            	 90              	 90.50     	 8145.00
Diesel                                	 08/02/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 08/02/2025	 0999            	 262             	 90.50     	 23711.00
Diesel                                	 08/02/2025	 9931            	 238             	 90.50     	 21539.00
Diesel                                	 09/02/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 10/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 10/02/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 11/02/2025	 0999            	 225             	 90.50     	 20363.00
Diesel                                	 11/02/2025	 9149            	 210.37          	 90.50     	 19038.00
Diesel                                	 12/02/2025	 9931            	 250             	 90.50     	 22625.00
Diesel                                	 12/02/2025	 1502            	 70              	 90.50     	 6335.00
Diesel                                	 12/02/2025	 1502            	 130             	 90.50     	 11765.00
Diesel                                	 13/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 14/02/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 14/02/2025	 0999            	 241.02          	 90.50     	 21812.00
Diesel                                	 15/02/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 15/02/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 22/02/2025	 9931            	 238.21          	 90.50     	 21558.00
Diesel                                	 24/02/2025	 9191            	 7               	 90.50     	 634.00
Diesel                                	 01/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 01/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 01/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 02/03/2025	 1502            	 130             	 90.50     	 11765.00
Diesel                                	 03/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 03/03/2025	 5965            	 70              	 90.50     	 6335.00
Diesel                                	 03/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 03/03/2025	 9931            	 238             	 90.50     	 21539.00
Diesel                                	 05/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 05/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 06/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 07/03/2025	 9931            	 235             	 90.50     	 21268.00
Diesel                                	 07/03/2025	 0999            	 231             	 90.50     	 20906.00
Diesel                                	 07/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 08/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 08/03/2025	 1914            	 220             	 90.50     	 19910.00
Diesel                                	 09/03/2025	 9931            	 100             	 90.50     	 9050.00
Diesel                                	 10/03/2025	 0999            	 100             	 90.50     	 9050.00
Diesel                                	 10/03/2025	 9149            	 98              	 90.50     	 8869.00
Diesel                                	 10/03/2025	 1502            	 104             	 90.50     	 9412.00
Diesel                                	 11/03/2025	 9931            	 252             	 90.50     	 22806.00
Diesel                                	 11/03/2025	 0999            	 255             	 90.50     	 23078.00
Diesel                                	 11/03/2025	 9149            	 208             	 90.50     	 18824.00
Diesel                                	 11/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 11/03/2025	 1502            	 220             	 90.50     	 19910.00
Diesel                                	 15/03/2025	 9931            	 180.01          	 90.50     	 16291.00
Diesel                                	 15/03/2025	 9149            	 142             	 90.50     	 12851.00
Diesel                                	 15/03/2025	 0999            	 193             	 90.50     	 17467.00
Diesel                                	 15/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 15/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 17/03/2025	 1914            	 155             	 90.50     	 14028.00
Diesel                                	 17/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 17/03/2025	 9931            	 236             	 90.50     	 21358.00
Diesel                                	 17/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 18/03/2025	 0999            	 175.01          	 90.50     	 15838.00
Diesel                                	 19/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 19/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 20/03/2025	 1502            	 220             	 90.50     	 19910.00
Diesel                                	 20/03/2025	 9931            	 239             	 90.50     	 21630.00
Diesel                                	 20/03/2025	 9267            	 22.1            	 90.50     	 2000.00
Diesel                                	 21/03/2025	 0999            	 230             	 90.50     	 20815.00
Diesel                                	 21/03/2025	 9931            	 84              	 90.50     	 7602.00
Diesel                                	 21/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 22/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 22/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 24/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 24/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 24/03/2025	 0999            	 211             	 90.50     	 19096.00
Diesel                                	 24/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 26/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 26/03/2025	 1502            	 195             	 90.50     	 17648.00
Diesel                                	 26/03/2025	 9931            	 247             	 90.50     	 22354.00
Diesel                                	 27/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 27/03/2025	 1502            	 23              	 90.50     	 2082.00
Diesel                                	 27/03/2025	 9149            	 42              	 90.50     	 3801.00
Diesel                                	 27/03/2025	 0999            	 240             	 90.50     	 21720.00
Diesel                                	 29/03/2025	 9931            	 182.01          	 90.50     	 16472.00
Diesel                                	 29/03/2025	 9149            	 210             	 90.50     	 19005.00
Diesel                                	 29/03/2025	 1502            	 195.7           	 90.50     	 17711.00
Diesel                                	 30/03/2025	 1914            	 208             	 90.50     	 18824.00
Diesel                                	 31/03/2025	 1914            	 25              	 90.50     	 2263.00
                                      	           	                 	                 	           	 
To, Idrishbhai  Verakui               	           	                 	 Statement Date :	           	 12/05/2025
Diesel                                	 01/04/2024	 0021            	 1000            	 90.33     	 90330.00
Diesel                                	 12/04/2024	 BERAL           	 990.53          	 90.33     	 89475.00
Diesel                                	 27/04/2024	 BERAL           	 1265.32         	 90.33     	 114296.00
Diesel                                	 29/04/2024	 9011            	 33.21           	 90.33     	 3000.00
Diesel                                	 02/05/2024	 GJ5 6011        	 55.35           	 90.33     	 5000.00
Diesel                                	 17/03/2025	 BERAL           	 1221.01         	 90.50     	 110501.00
                                      	           	                 	                 	           	 
To, JITUBHAI VANKAL                   	           	                 	 Statement Date :	           	 12/05/2025
Diesel                                	 16/05/2024	 C               	 640             	 90.44     	 57882.00
Diesel                                	 22/05/2024	 BERAL           	 1400            	 90.44     	 126616.00
Diesel                                	 25/05/2024	 BERAL           	 2000            	 90.44     	 180880.00
Diesel                                	 05/06/2024	 BERAL           	 1540            	 90.44     	 139278.00
Diesel                                	 10/06/2024	 BERAL           	 1200            	 90.44     	 108528.00
Diesel                                	 18/06/2024	 BERAL           	 988.59          	 90.44     	 89408.00
Diesel                                	 10/07/2024	 beral           	 1600            	 90.44     	 144704.00
Diesel                                	 24/09/2024	 BERAL           	 1100            	 90.44     	 99484.00
Diesel                                	 08/11/2024	 C               	 1000            	 90.50     	 90500.00
Diesel                                	 08/11/2024	 C               	 1200            	 90.50     	 108600.00
Diesel                                	 30/11/2024	 BERAL           	 1100            	 90.50     	 99550.00
Diesel                                	 30/11/2024	 BERAL           	 1100            	 90.50     	 99550.00
Diesel                                	 06/12/2024	 BERAL           	 2200            	 90.50     	 199100.00
